DateTime            	Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
2022-01-04 08:00:00	1110	Student	3	4	13669	8	0	8	0	0	0	0	0	0	0	0	0	2	672	12	0	0	0	0	0	12	
2022-01-04 08:00:00	1114	Visitor	1	4	7189	8	0	8	0	0	0	0	0	0	0	0	0	2	672	16	0	0	0	0	0	18	
2022-01-04 12:53:00	1077	Staff	5	4	4670	12	53	14	11	4670	17575	58	0	6	2	4	8	1	365	6	65	4	36	4	21	18	
2022-01-04 08:00:00	1116	Visitor	1	4	3183	8	0	8	0	0	0	0	0	0	0	0	0	2	672	19	0	0	0	0	0	19	
2022-01-04 08:00:00	1122	Student	3	4	1360	8	0	8	0	0	0	0	0	0	0	0	0	2	672	19	0	0	0	0	0	19	
2022-01-04 08:00:00	1126	Faculty	2	4	4576	8	0	8	0	0	0	0	0	0	0	0	0	2	672	20	0	0	0	0	0	19	
2022-01-04 08:00:00	1117	Student	3	4	3061	8	0	8	0	0	0	0	0	0	0	0	0	2	672	21	0	0	0	0	0	19	
2022-01-04 08:00:00	1125	Student	3	4	10552	8	0	8	0	0	0	0	0	0	0	0	0	2	672	21	0	0	0	0	0	19	
2022-01-04 08:00:00	1127	Staff	5	4	11015	8	0	8	0	0	0	0	0	0	0	0	0	2	672	20	0	0	0	0	0	19	
2022-01-04 08:00:00	1138	Student	3	4	177	8	0	8	0	0	0	0	0	0	0	0	0	2	672	13	0	0	0	0	0	19	
2022-01-04 08:00:00	1131	Student	3	4	11046	8	0	8	0	0	0	0	0	0	0	0	0	2	672	20	0	0	0	0	0	19	
2022-01-04 14:11:00	1121	Student	3	4	991	14	11	14	28	991	22259	19	0	10	1	0	5	1	384	14	62	3	32	7	20	19	
2022-01-04 13:43:00	1102	Staff	5	4	2692	13	43	14	27	2692	20556	34	0	9	1	0	5	1	384	14	65	2	34	7	22	19	
2022-01-04 13:32:00	1096	Faculty	2	4	3647	13	32	14	33	3647	19905	106	0	7	1	0	3	1	354	9	64	2	35	5	22	19	
2022-01-04 13:25:00	1089	Faculty	2	4	3886	13	25	14	30	3886	19491	113	0	10	1	0	5	1	384	8	68	6	35	5	22	19	
2022-01-04 12:17:00	1062	Visitor	1	4	8598	12	17	14	40	8598	15424	358	0	5	2	4	8	1	365	5	61	5	31	5	20	19	
2022-01-04 14:24:00	1129	Faculty	2	4	1098	14	24	14	42	1098	23034	32	0	5	2	2	10	1	365	20	58	3	29	6	20	20	
2022-01-04 13:11:00	1086	Faculty	2	4	4386	13	11	14	24	4386	18655	128	0	5	2	3	9	1	365	6	64	3	35	5	21	20	
2022-01-04 14:12:00	1119	Visitor	1	4	1395	14	12	14	35	1395	22316	58	0	12	3	3	1	1	654	13	63	3	33	7	20	20	
2022-01-04 14:03:00	1104	Staff	5	4	1730	14	3	14	32	1730	21806	22	0	5	2	3	9	2	365	13	65	4	31	8	22	20	
2022-01-04 12:60:00	1080	Visitor	1	4	5698	12	60	14	35	5698	17982	237	0	10	1	0	5	1	384	6	63	5	33	4	21	20	
2022-01-04 11:58:00	1056	Visitor	1	4	9343	11	58	14	34	9343	14287	389	0	6	2	3	9	1	365	5	60	6	31	4	19	20	
2022-01-04 13:05:00	1078	Student	3	4	5885	13	5	14	43	5885	18306	110	0	5	2	4	8	2	365	7	65	5	34	5	21	21	
2022-01-04 08:00:00	1146	Faculty	2	4	4368	8	0	8	0	0	0	0	0	0	0	0	0	2	672	15	0	0	0	0	0	22	
2022-01-04 08:00:00	1157	Visitor	1	4	7386	8	0	8	0	0	0	0	0	0	0	0	0	2	672	13	0	0	0	0	0	23	
2022-01-04 08:00:00	1154	Student	3	4	1266	8	0	8	0	0	0	0	0	0	0	0	0	2	672	14	0	0	0	0	0	23	
2022-01-04 13:31:00	1095	Student	3	4	5345	13	31	14	60	5345	19842	100	0	8	1	0	3	1	354	10	65	2	36	5	22	23	
2022-01-04 14:48:00	1155	Staff	5	4	607	14	48	14	58	607	24477	8	0	8	1	0	3	1	354	14	54	1	29	5	19	23	
2022-01-04 14:50:00	1148	Student	3	4	405	14	50	14	56	405	24577	8	0	5	2	5	7	2	365	15	53	0	29	5	19	23	
2022-01-04 14:30:00	1135	Faculty	2	4	1794	14	30	14	60	1794	23387	52	0	6	2	1	11	1	365	21	61	5	30	6	20	24	
2022-01-04 14:39:00	1144	Visitor	1	4	872	14	39	14	54	872	23941	36	0	9	1	0	5	1	384	15	56	3	28	6	19	24	
2022-01-04 08:00:00	1162	Staff	5	4	3298	8	0	8	0	0	0	0	0	0	0	0	0	2	672	18	0	0	0	0	0	25	
2022-01-04 14:09:00	1115	Student	3	4	4212	14	9	15	19	4212	22125	79	0	1	4	10	1	1	672	14	64	3	32	8	21	25	
2022-01-04 08:00:00	1171	Visitor	1	4	7178	8	0	8	0	0	0	0	0	0	0	0	0	2	672	13	0	0	0	0	0	25	
2022-01-04 08:00:00	1165	Visitor	1	4	7605	8	0	8	0	0	0	0	0	0	0	0	0	2	672	15	0	0	0	0	0	27	
2022-01-04 12:49:00	1074	Faculty	2	4	7613	12	49	14	56	7613	17358	222	0	5	2	3	9	1	365	8	65	5	35	4	21	27	
2022-01-04 12:29:00	1065	Staff	5	4	8697	12	29	14	54	8697	16153	109	0	6	2	2	10	1	365	5	59	6	28	5	20	27	
2022-01-04 08:00:00	1166	Faculty	2	4	4200	8	0	8	0	0	0	0	0	0	0	0	0	2	672	14	0	0	0	0	0	27	
2022-01-04 14:32:00	1130	Student	3	4	2930	14	32	15	21	2930	23520	55	0	5	2	3	9	1	365	20	60	5	29	6	20	27	
2022-01-04 14:45:00	1150	Faculty	2	4	1974	14	45	15	18	1974	24297	58	0	10	1	1	4	1	384	12	56	1	31	5	19	27	
2022-01-04 15:29:00	1186	Staff	5	4	52	15	29	15	29	52	26917	1	0	6	2	1	11	1	365	12	45	3	22	1	19	27	
2022-01-04 15:34:00	1187	Visitor	1	4	83	15	34	15	36	83	27248	3	0	1	4	9	2	1	672	12	45	4	22	1	18	28	
2022-01-04 12:38:00	1067	Student	3	4	10563	12	38	15	34	10563	16679	198	0	5	2	3	9	1	365	7	63	6	31	5	21	28	
2022-01-04 08:00:00	1180	Student	3	4	6679	8	0	8	0	0	0	0	0	0	0	0	0	2	672	8	0	0	0	0	0	28	
2022-01-04 08:00:00	1182	Student	3	4	6511	8	0	8	0	0	0	0	0	0	0	0	0	2	672	12	0	0	0	0	0	30	
2022-01-04 12:11:00	1061	Student	3	4	12294	12	11	15	36	12294	15067	231	0	6	2	3	9	1	365	5	58	5	29	4	20	30	
2022-01-04 08:00:00	1179	Visitor	1	4	5235	8	0	8	0	0	0	0	0	0	0	0	0	2	672	9	0	0	0	0	0	30	
2022-01-04 14:37:00	1142	Staff	5	4	3150	14	37	15	29	3150	23797	39	0	10	1	2	3	1	384	18	61	5	30	6	20	30	
2022-01-04 11:40:00	1045	Staff	5	4	13877	11	40	15	32	13877	13227	173	0	5	2	5	7	1	365	3	60	6	30	4	20	30	
2022-01-04 14:40:00	1136	Staff	5	4	3773	14	40	15	43	3773	23984	47	0	6	2	2	10	1	365	15	55	2	28	6	19	30	
2022-01-04 12:50:00	1072	Student	3	4	9848	12	50	15	34	9848	17373	185	0	9	1	1	4	1	384	7	65	5	35	4	21	30	
2022-01-04 08:00:00	1181	Faculty	2	4	9102	8	0	8	0	0	0	0	0	0	0	0	0	2	672	7	0	0	0	0	0	30	
2022-01-04 12:00:00	1058	Student	3	4	12970	12	0	15	37	12970	14426	243	0	5	2	5	7	1	365	5	59	5	31	4	19	30	
2022-01-04 08:00:00	1190	Visitor	1	4	7998	8	0	8	0	0	0	0	0	0	0	0	0	2	672	6	0	0	0	0	0	30	
2022-01-04 14:45:00	1149	Visitor	1	4	3415	14	45	15	42	3415	24278	142	0	3	2	8	5	1	386	13	56	1	31	5	19	30	
2022-01-04 13:09:00	1073	Faculty	2	4	9120	13	9	15	41	9120	18541	266	0	6	2	2	10	2	365	6	63	4	33	5	21	30	
2022-01-04 15:12:00	1174	Student	3	4	2177	15	12	15	48	2177	25931	41	0	4	2	10	3	1	386	19	50	3	25	3	19	30	
2022-01-04 08:00:00	1175	Student	3	4	13471	8	0	8	0	0	0	0	0	0	0	0	0	2	672	6	0	0	0	0	0	30	
2022-01-04 15:06:00	1163	Staff	5	4	2680	15	6	15	51	2680	25584	34	0	5	2	4	8	1	365	14	53	3	26	5	19	30	
2022-01-04 15:15:00	1167	Visitor	1	4	2065	15	15	15	50	2065	26124	86	0	12	3	0	4	1	654	17	48	3	25	1	19	30	
2022-01-04 14:38:00	1145	Faculty	2	4	4879	14	38	15	60	4879	23907	142	0	3	2	8	5	1	386	17	57	4	28	6	19	30	
2022-01-04 15:24:00	1185	Faculty	2	4	1350	15	24	15	47	1350	26668	39	0	6	2	1	11	1	365	17	46	3	23	1	19	30	
2022-01-04 14:40:00	1147	Staff	5	4	4460	14	40	15	55	4460	24019	56	0	8	1	1	2	1	354	15	55	2	28	6	19	30	
2022-01-04 14:42:00	1152	Student	3	4	4868	14	42	16	3	4868	24120	91	0	4	2	11	2	1	386	14	56	2	29	6	19	30	
2022-01-04 14:58:00	1158	Staff	5	4	3900	14	58	16	3	3900	25104	49	0	10	1	0	5	1	384	17	50	1	25	5	19	30	
2022-01-04 13:57:00	1105	Faculty	2	4	7825	13	57	16	7	7825	21420	228	0	6	2	2	10	1	365	13	66	5	31	8	22	30	
2022-01-04 13:49:00	1106	Visitor	1	4	8881	13	49	16	17	8881	20967	370	0	3	2	10	3	1	386	13	64	2	32	8	22	30	
2022-01-04 12:15:00	1064	Staff	5	4	14066	12	15	16	10	14066	15327	1567	1361	10	1	1	4	1	384	5	60	4	32	4	20	30	
2022-01-04 13:35:00	1097	Staff	5	4	9367	13	35	16	11	9367	20109	117	0	7	1	0	3	1	354	8	63	2	34	5	22	30	
2022-01-04 13:18:00	1085	Student	3	4	10276	13	18	16	9	10276	19056	193	0	9	1	1	4	1	384	7	64	4	34	5	21	30	
2022-01-04 16:04:00	1203	Staff	5	4	596	16	4	16	14	596	29026	7	0	10	1	0	5	1	384	5	53	3	29	2	19	30	
2022-01-04 13:56:00	1111	Faculty	2	4	8798	13	56	16	22	8798	21332	257	0	6	2	3	9	1	365	13	67	5	32	8	22	30	
2022-01-04 13:24:00	1087	Faculty	2	4	10178	13	24	16	14	10178	19450	297	0	6	2	4	8	1	365	9	68	6	35	5	22	30	
2022-01-04 15:25:00	1184	Visitor	1	4	3922	15	25	16	30	3922	26698	163	0	0	4	9	2	1	672	16	46	3	23	1	19	30	
2022-01-04 14:43:00	1153	Student	3	4	5777	14	43	16	19	5777	24191	108	0	7	1	0	3	1	354	12	55	1	30	5	19	30	
2022-01-04 13:38:00	1101	Faculty	2	4	9528	13	38	16	16	9528	20254	278	0	9	1	0	5	1	384	10	62	1	33	6	22	30	
2022-01-04 14:09:00	1118	Visitor	1	4	8944	14	9	16	39	8944	22168	373	0	0	4	10	1	1	672	14	63	3	32	8	20	30	
2022-01-04 13:50:00	1100	Staff	5	4	10145	13	50	16	39	10145	21012	127	0	6	2	3	9	1	365	11	64	2	32	8	22	30	
2022-01-04 14:36:00	1143	Staff	5	4	7100	14	36	16	34	7100	23758	89	0	9	1	0	5	1	384	19	60	5	30	5	20	30	
2022-01-04 16:16:00	1205	Student	3	4	1030	16	16	16	33	1030	29746	19	0	5	2	3	9	1	365	6	57	8	28	2	19	30	
2022-01-04 13:55:00	1113	Visitor	1	4	10750	13	55	16	54	10750	21272	448	0	3	2	10	3	1	386	13	66	4	32	8	22	30	
2022-01-04 14:14:00	1124	Visitor	1	4	9308	14	14	16	49	9308	22437	388	0	11	3	3	1	1	654	14	61	3	32	6	20	30	
2022-01-04 14:37:00	1132	Visitor	1	4	7962	14	37	16	50	7962	23811	332	0	11	3	2	2	2	654	17	60	5	30	6	19	30	
2022-01-04 13:59:00	1112	Faculty	2	4	9195	13	59	16	32	9195	21511	268	0	6	2	2	10	2	365	13	66	5	31	8	22	30	
2022-01-04 14:54:00	1159	Visitor	1	4	6681	14	54	16	46	6681	24864	278	0	5	2	2	10	1	365	15	50	0	26	5	19	30	
2022-01-04 16:20:00	1204	Faculty	2	4	1717	16	20	16	49	1717	30024	50	0	6	2	4	8	2	365	4	57	8	28	2	19	30	
2022-01-04 15:30:00	1178	Staff	5	4	4945	15	30	16	52	4945	26970	62	0	10	1	0	5	1	384	12	45	3	22	1	19	30	
2022-01-04 14:48:00	1137	Student	3	4	7943	14	48	17	1	7943	24496	149	0	11	3	1	3	1	654	14	54	1	29	5	19	30	
2022-01-04 16:54:00	1226	Staff	5	4	448	16	54	17	1	448	32011	6	0	8	1	0	3	1	354	11	55	5	26	4	20	30	
2022-01-04 14:59:00	1160	Staff	5	4	7611	14	59	17	6	7611	25131	95	0	5	2	2	10	1	365	16	51	2	25	5	19	30	
2022-01-04 13:26:00	1093	Student	3	4	13258	13	26	17	7	13258	19559	1378	1024	7	1	2	1	1	354	9	68	5	36	5	22	30	
2022-01-04 16:49:00	1223	Student	3	4	976	16	49	17	6	976	31760	18	0	7	1	0	3	1	354	12	55	5	27	2	21	30	
2022-01-04 14:02:00	1120	Visitor	1	4	10323	14	2	16	54	10323	21735	430	0	10	1	1	4	1	384	15	65	4	31	8	22	30	
2022-01-04 15:03:00	1140	Student	3	4	7913	15	3	17	15	7913	25368	148	0	5	2	3	9	2	365	15	53	3	26	5	19	30	
2022-01-04 17:02:00	1225	Student	3	4	1126	17	2	17	21	1126	32543	21	0	6	2	1	11	1	365	7	52	2	25	5	20	31	
2022-01-04 14:38:00	1133	Student	3	4	10740	14	38	17	37	10740	23882	201	0	1	4	9	2	1	672	17	58	4	29	6	19	31	
2022-01-04 15:58:00	1202	Student	3	4	5331	15	58	17	27	5331	28679	100	0	9	1	0	5	1	384	6	53	4	28	2	19	32	
2022-01-04 08:00:00	1253	Visitor	1	4	6238	8	0	8	0	0	0	0	0	0	0	0	0	2	672	12	0	0	0	0	0	32	
2022-01-04 08:00:00	1256	Visitor	1	4	10029	8	0	8	0	0	0	0	0	0	0	0	0	2	672	9	0	0	0	0	0	32	
2022-01-04 14:39:00	1151	Student	3	4	10068	14	39	17	27	10068	23925	189	0	4	2	11	2	1	386	16	56	3	28	6	19	32	
2022-01-04 08:00:00	1250	Student	3	4	7161	8	0	8	0	0	0	0	0	0	0	0	0	2	672	11	0	0	0	0	0	32	
2022-01-04 15:22:00	1170	Student	3	4	8231	15	22	17	39	8231	26498	154	0	12	3	0	4	1	654	17	48	4	23	1	20	32	
2022-01-04 13:45:00	1103	Student	3	4	13784	13	45	17	34	13784	20680	258	0	3	2	12	1	1	386	13	65	2	33	8	22	32	
2022-01-04 17:25:00	1243	Faculty	2	4	789	17	25	17	38	789	33884	23	0	8	1	0	3	1	354	13	50	2	23	5	20	32	
2022-01-04 08:00:00	1252	Student	3	4	8473	8	0	8	0	0	0	0	0	0	0	0	0	2	672	5	0	0	0	0	0	32	
2022-01-04 08:00:00	1257	Student	3	4	7685	8	0	8	0	0	0	0	0	0	0	0	0	2	672	6	0	0	0	0	0	32	
2022-01-04 16:43:00	1215	Student	3	4	3329	16	43	17	39	3329	31385	62	0	8	1	1	2	1	354	10	57	7	27	2	21	32	
2022-01-04 17:08:00	1228	Visitor	1	4	2106	17	8	17	43	2106	32885	88	0	5	2	3	9	1	365	5	54	4	25	5	20	32	
2022-01-04 15:13:00	1173	Student	3	4	9492	15	13	17	51	9492	25961	178	0	5	2	3	9	2	365	18	50	3	25	3	19	32	
2022-01-04 15:45:00	1197	Faculty	2	4	6477	15	45	17	33	6477	27910	189	0	5	2	3	9	1	365	6	50	5	25	1	19	32	
2022-01-04 16:51:00	1218	Visitor	1	4	3764	16	51	17	54	3764	31860	157	0	5	2	2	10	1	365	12	57	5	27	4	21	32	
2022-01-04 15:43:00	1191	Faculty	2	4	7223	15	43	17	43	7223	27777	211	0	3	2	4	9	1	386	8	50	5	25	1	19	32	
2022-01-04 17:10:00	1234	Student	3	4	2250	17	10	17	47	2250	32996	42	0	10	1	1	4	1	384	4	54	4	25	5	20	34	
2022-01-04 16:36:00	1210	Staff	5	4	4935	16	36	17	58	4935	30957	62	0	6	2	3	9	1	365	6	58	8	28	2	20	34	
2022-01-04 17:44:00	1247	Visitor	1	4	436	17	44	17	51	436	35026	18	0	11	3	2	2	1	654	10	48	3	20	4	21	34	
2022-01-04 15:19:00	1169	Student	3	4	9543	15	19	17	58	9543	26322	179	0	12	3	0	4	1	654	17	48	4	24	1	19	34	
2022-01-04 15:02:00	1168	Staff	5	4	10507	15	2	17	57	10507	25316	131	0	6	2	1	11	1	365	16	53	3	26	5	19	35	
2022-01-04 08:00:00	1263	Student	3	4	7871	8	0	8	0	0	0	0	0	0	0	0	0	2	672	10	0	0	0	0	0	35	
2022-01-04 17:21:00	1230	Staff	5	4	2424	17	21	18	2	2424	33686	30	0	6	2	1	11	1	365	15	51	2	24	5	20	35	
2022-01-04 08:00:00	1264	Staff	5	4	12148	8	0	8	0	0	0	0	0	0	0	0	0	2	672	9	0	0	0	0	0	35	
2022-01-04 17:45:00	1259	Student	3	4	1010	17	45	18	2	1010	35095	19	0	3	2	6	7	1	386	8	50	3	22	4	21	35	
2022-01-04 17:35:00	1249	Student	3	4	2323	17	35	18	13	2323	34481	44	0	4	2	9	4	1	386	14	47	2	20	5	20	35	
2022-01-04 15:50:00	1198	Staff	5	4	8615	15	50	18	14	8615	28216	108	0	5	2	3	9	1	365	5	52	5	27	1	19	35	
2022-01-04 17:42:00	1240	Student	3	4	1889	17	42	18	14	1889	34931	35	0	6	2	1	11	2	365	13	51	4	21	5	21	35	
2022-01-04 08:00:00	1270	Visitor	1	4	8737	8	0	8	0	0	0	0	0	0	0	0	0	2	672	6	0	0	0	0	0	35	
2022-01-04 15:37:00	1195	Faculty	2	4	9893	15	37	18	22	9893	27435	289	0	5	2	4	8	1	365	10	48	5	23	1	19	35	
2022-01-04 08:00:00	930	Prin	4	4	4817	8	0	8	0	0	0	0	0	0	2	0	0	1	672	6	0	0	0	0	0	37	
2022-01-04 16:11:00	1206	Staff	5	4	8242	16	11	18	28	8242	29468	103	0	6	2	5	7	1	365	5	55	6	28	2	19	37	
2022-01-04 16:28:00	1209	Faculty	2	4	6900	16	28	18	23	6900	30459	201	0	10	1	2	3	1	384	6	57	8	28	2	19	37	
2022-01-04 16:43:00	1221	Faculty	2	4	4968	16	43	18	6	4968	31407	145	0	6	2	3	9	1	365	9	57	7	27	2	21	37	
2022-01-04 17:47:00	1258	Visitor	1	4	2306	17	47	18	26	2306	35225	96	0	8	1	1	2	2	354	7	50	3	22	4	21	37	
2022-01-04 16:22:00	1207	Visitor	1	4	7496	16	22	18	27	7496	30149	312	0	7	1	1	2	1	354	5	57	9	27	2	19	37	
2022-01-04 08:00:00	1277	Faculty	2	4	4863	8	0	8	0	0	0	0	0	0	0	0	0	2	672	4	0	0	0	0	0	37	
2022-01-04 18:10:00	1267	Visitor	1	4	1087	18	10	18	29	1087	36625	45	0	6	2	3	9	2	365	8	53	3	24	5	21	37	
2022-01-04 08:00:00	1280	Staff	5	4	7001	8	0	8	0	0	0	0	0	0	0	0	0	2	672	2	0	0	0	0	0	37	
2022-01-04 18:39:00	1287	Staff	5	4	126	18	39	18	41	126	38324	2	0	5	2	4	8	1	365	1	55	2	28	5	20	37	
2022-01-04 15:14:00	1172	Staff	5	4	11885	15	14	18	32	11885	26036	149	0	3	2	6	7	1	386	18	49	3	25	2	19	37	
2022-01-04 16:52:00	1217	Student	3	4	6852	16	52	18	47	6852	31950	128	0	0	4	10	1	1	672	12	56	5	27	4	20	37	
2022-01-04 15:24:00	1176	Staff	5	4	11643	15	24	18	38	11643	26634	146	0	3	2	5	8	1	386	17	46	3	23	1	19	37	
2022-01-04 15:11:00	1164	Staff	5	4	12708	15	11	18	43	12708	25886	159	0	12	3	3	1	1	654	19	51	3	25	4	19	37	
2022-01-04 18:18:00	1272	Faculty	2	4	2231	18	18	18	55	2231	37063	65	0	5	2	4	8	1	365	7	54	2	26	5	21	37	
2022-01-04 16:00:00	1199	Faculty	2	4	9987	16	0	18	47	9987	28824	291	0	5	2	4	8	1	365	6	52	3	28	2	19	37	
2022-01-04 17:27:00	1239	Faculty	2	4	4930	17	27	18	49	4930	34010	144	0	10	1	0	5	1	384	13	47	1	21	5	20	37	
2022-01-04 17:57:00	1260	Faculty	2	4	3477	17	57	18	55	3477	35830	101	0	12	3	1	3	2	654	7	52	3	24	4	21	37	
2022-01-04 16:16:00	1208	Staff	5	4	9771	16	16	18	59	9771	29753	122	0	6	2	5	7	1	365	5	57	8	28	2	19	37	
2022-01-04 16:06:00	1201	Visitor	1	4	10253	16	6	18	56	10253	29132	427	0	9	1	0	5	1	384	4	54	4	29	2	19	37	
2022-01-04 17:05:00	1232	Student	3	4	6781	17	5	18	58	6781	32693	127	0	9	1	0	5	1	384	6	52	2	25	5	20	37	
2022-01-04 17:27:00	1246	Faculty	2	4	5585	17	27	19	0	5585	34044	163	0	4	2	8	5	1	386	13	46	1	20	5	20	37	
2022-01-04 16:32:00	1213	Staff	5	4	9243	16	32	19	6	9243	30698	116	0	8	1	2	1	1	354	6	55	7	26	2	20	37	
2022-01-04 16:48:00	1216	Faculty	2	4	8300	16	48	19	6	8300	31653	242	0	6	2	3	9	1	365	11	57	6	28	2	21	37	
2022-01-04 16:29:00	1211	Staff	5	4	9553	16	29	19	8	9553	30513	119	0	6	2	4	8	1	365	5	57	8	28	2	19	37	
2022-01-04 16:54:00	1229	Visitor	1	4	8068	16	54	19	9	8068	32069	336	0	9	1	2	3	1	384	9	55	5	26	4	20	37	
2022-01-04 18:52:00	1291	Staff	5	4	1420	18	52	19	16	1420	39112	18	0	6	2	3	9	1	365	4	59	3	29	6	21	37	
2022-01-04 17:19:00	1238	Visitor	1	4	6751	17	19	19	11	6751	33536	281	0	3	2	5	8	1	386	13	53	4	24	5	20	37	
2022-01-04 17:33:00	1242	Student	3	4	6629	17	33	19	23	6629	34379	124	0	5	2	2	10	1	365	13	48	2	21	5	20	38	
2022-01-04 17:23:00	1245	Student	3	4	6881	17	23	19	17	6881	33768	129	0	7	1	1	2	1	354	14	51	2	24	5	20	38	
2022-01-04 18:55:00	1289	Faculty	2	4	842	18	55	19	9	842	39294	25	0	5	2	4	8	2	365	4	58	3	28	6	21	38	
2022-01-04 15:52:00	1194	Student	3	4	13311	15	52	19	34	13311	28300	250	0	3	2	4	9	1	386	4	53	5	27	2	19	38	
2022-01-04 17:38:00	1251	Faculty	2	4	4910	17	38	18	60	4910	34674	143	0	5	2	3	9	1	365	13	50	2	22	5	21	38	
2022-01-04 08:00:00	1302	Staff	5	4	13006	8	0	8	0	0	0	0	0	0	0	0	0	2	672	6	0	0	0	0	0	38	
2022-01-04 15:37:00	1183	Student	3	4	14074	15	37	19	31	14074	27405	264	0	3	2	3	10	1	386	11	47	5	22	1	19	38	
2022-01-04 16:54:00	1227	Student	3	4	9342	16	54	19	30	9342	32065	175	0	5	2	2	10	1	365	10	55	5	26	4	20	38	
2022-01-04 18:02:00	1269	Faculty	2	4	6188	18	2	19	45	6188	36099	180	0	5	2	5	7	1	365	7	54	3	25	5	21	38	
2022-01-04 16:58:00	1224	Visitor	1	4	9401	16	58	19	35	9401	32304	392	0	9	1	0	5	1	384	8	52	2	26	4	20	38	
2022-01-04 17:02:00	1231	Faculty	2	4	9196	17	2	19	35	9196	32505	268	0	10	1	0	5	1	384	8	50	0	25	5	20	38	
2022-01-04 16:39:00	1214	Student	3	4	10947	16	39	19	42	10947	31154	205	0	6	2	3	9	1	365	7	57	8	27	2	20	0	
2022-01-04 17:16:00	1220	Student	3	4	10332	17	16	8	0	0	33373	0	0	6	2	1	11	2	365	10	54	4	25	5	20	0	
2022-01-04 17:07:00	1233	Student	3	4	10657	17	7	8	0	0	32791	0	0	10	1	1	4	1	384	6	53	3	25	5	20	0	
2022-01-04 17:12:00	1235	Staff	5	4	10049	17	12	19	59	10049	33091	126	0	3	2	6	7	1	386	5	54	4	25	5	20	0	
2022-01-04 17:22:00	1244	Visitor	1	4	10703	17	22	8	0	0	33738	0	0	4	2	10	3	1	386	14	51	2	24	5	20	0	
2022-01-04 17:31:00	1248	Student	3	4	11087	17	31	8	0	0	34238	0	0	4	2	9	4	1	386	14	48	2	21	5	20	0	
2022-01-04 17:53:00	1254	Faculty	2	4	8511	17	53	8	0	0	35596	0	0	8	1	0	3	2	354	5	51	3	23	4	21	0	
2022-01-04 17:47:00	1255	Visitor	1	4	10106	17	47	8	0	0	35228	0	0	11	3	2	2	2	654	6	50	3	22	4	21	0	
2022-01-04 17:43:00	1262	Faculty	2	4	10263	17	43	8	0	0	34989	0	0	4	2	8	5	1	386	10	50	4	20	5	21	0	
2022-01-04 18:06:00	1271	Student	3	4	9738	18	6	8	0	0	36353	0	0	5	2	3	9	1	365	10	54	3	25	5	21	0	
2022-01-04 18:23:00	1273	Faculty	2	4	6950	18	23	8	0	0	37380	0	0	6	2	3	9	1	365	6	55	2	27	5	21	0	
2022-01-04 18:22:00	1275	Faculty	2	4	7147	18	22	8	0	0	37332	0	0	10	1	0	5	1	384	6	54	2	26	5	21	0	
2022-01-04 18:29:00	1276	Student	3	4	8711	18	29	8	0	0	37768	0	0	0	4	9	2	1	672	6	57	4	28	5	20	0	
2022-01-04 18:15:00	1278	Faculty	2	4	8769	18	15	8	0	0	36920	0	0	6	2	3	9	1	365	7	54	2	26	5	21	0	
2022-01-04 18:30:00	1281	Staff	5	4	9281	18	30	8	0	0	37792	0	0	10	1	0	5	1	384	5	58	4	29	5	20	0	
2022-01-04 18:35:00	1284	Student	3	4	8443	18	35	8	0	0	38083	0	0	7	1	1	2	1	354	5	56	2	29	5	20	0	
2022-01-04 18:36:00	1285	Faculty	2	4	8080	18	36	8	0	0	38183	0	0	8	1	0	3	1	354	3	56	2	29	5	20	0	
2022-01-04 18:41:00	1288	Staff	5	4	5496	18	41	8	0	0	38446	0	0	6	2	4	8	1	365	1	56	2	29	5	20	0	
2022-01-04 19:08:00	1290	Student	3	4	4768	19	8	8	0	0	40067	0	0	5	2	1	11	1	365	7	61	6	27	7	21	0	
2022-01-04 19:10:00	1292	Student	3	4	8284	19	10	8	0	0	40216	0	0	5	2	2	10	1	365	7	64	7	29	7	21	0	
2022-01-04 19:19:00	1293	Student	3	4	3888	19	19	8	0	0	40747	0	0	5	2	3	9	1	365	10	64	6	30	7	21	0	
2022-01-04 19:23:00	1294	Student	3	4	13908	19	23	8	0	0	40964	0	0	5	2	3	9	1	365	7	61	5	28	7	21	0	
2022-01-04 19:16:00	1295	Student	3	4	6001	19	16	8	0	0	40532	0	0	5	2	3	9	1	365	11	64	6	30	7	21	0	
2022-01-04 19:20:00	1296	Visitor	1	4	3946	19	20	8	0	0	40779	0	0	4	2	8	5	1	386	9	64	6	30	7	21	0	
2022-01-04 19:11:00	1297	Staff	5	4	5986	19	11	8	0	0	40263	0	0	4	2	8	5	1	386	7	63	7	28	7	21	0	
2022-01-04 19:25:00	1298	Visitor	1	4	6442	19	25	8	0	0	41071	0	0	9	1	2	3	1	384	7	60	4	28	7	21	0	
2022-01-04 19:20:00	1299	Visitor	1	4	4431	19	20	8	0	0	40779	0	0	7	1	1	2	1	354	8	64	6	30	7	21	0	
2022-01-04 19:18:00	1300	Student	3	4	4944	19	18	8	0	0	40650	0	0	8	1	0	3	1	354	10	64	5	31	7	21	0	
2022-01-04 19:32:00	1301	Staff	5	4	12862	19	32	8	0	0	41497	0	0	6	2	3	9	1	365	6	58	2	28	7	21	0	
