Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
1105	Visitor	1	1	8315	12	45	15	4	8315	17105	346	0	5	2	2	10	1	365	15	53	3	26	5	19	56	
1227	Staff	5	1	13080	8	0	8	0	0	0	0	0	0	0	0	0	2	672	49	0	0	0	0	0	57	
1185	Faculty	2	1	2702	14	19	15	4	2702	22750	79	0	8	1	1	2	2	354	28	41	5	10	6	20	57	
1229	Student	3	1	3067	8	0	8	0	0	0	0	0	0	0	0	0	2	672	48	0	0	0	0	0	57	
1238	Visitor	1	1	5638	8	0	8	0	0	0	0	0	0	0	0	0	2	672	41	0	0	0	0	0	58	
1191	Faculty	2	1	3332	14	21	15	17	3332	22860	97	0	5	2	3	9	1	365	29	40	4	10	6	20	58	
1221	Student	3	1	3451	8	0	8	0	0	0	0	0	0	0	0	0	2	672	41	0	0	0	0	0	58	
1254	Staff	5	1	13108	8	0	8	0	0	0	0	0	0	0	0	0	2	672	40	0	0	0	0	0	58	
1174	Student	3	1	4380	14	1	15	14	4380	21678	82	0	8	1	0	3	1	354	31	38	1	10	7	20	59	
1245	Student	3	1	10858	8	0	8	0	0	0	0	0	0	0	0	0	2	672	40	0	0	0	0	0	59	
1246	Visitor	1	1	2064	8	0	8	0	0	0	0	0	0	0	0	0	2	672	40	0	0	0	0	0	60	
1257	Faculty	2	1	5003	8	0	8	0	0	0	0	0	0	0	0	0	2	672	41	0	0	0	0	0	60	
1140	Faculty	2	1	5791	13	34	15	10	5791	20034	169	0	4	2	3	10	1	386	31	44	3	18	5	18	60	
1182	Faculty	2	1	2582	14	3	14	46	2582	21797	75	0	4	2	0	13	1	386	29	39	2	10	7	20	60	
1258	Staff	5	1	13074	8	0	8	0	0	0	0	0	0	0	0	0	2	672	41	0	0	0	0	0	60	
1204	Student	3	1	3371	14	22	15	18	3371	22891	63	0	9	1	1	4	1	384	29	40	4	10	6	20	60	
1170	Staff	5	1	3959	14	14	15	20	3959	22463	49	0	4	2	0	13	1	386	25	38	1	9	8	20	61	
1259	Visitor	1	1	4825	8	0	8	0	0	0	0	0	0	0	0	0	2	672	40	0	0	0	0	0	61	
1070	Staff	5	1	11156	12	14	15	20	11156	15226	139	0	6	2	1	11	1	365	7	57	5	26	6	20	61	
1194	Faculty	2	1	3948	14	14	15	20	3948	22435	115	0	7	1	0	3	1	354	26	38	1	9	8	20	62	
1118	Visitor	1	1	7362	13	23	15	25	7362	19364	307	0	5	2	2	10	2	365	25	49	2	24	4	19	62	
1159	Visitor	1	1	5235	13	57	15	24	5235	21419	218	0	3	2	1	12	1	386	32	41	4	11	7	19	62	
1251	Student	3	1	8844	8	0	8	0	0	0	0	0	0	0	0	0	2	672	41	0	0	0	0	0	62	
1154	Visitor	1	1	4582	14	10	15	26	4582	22194	191	0	3	2	2	11	1	386	26	39	3	9	7	20	62	
1084	Student	3	1	11004	12	22	15	25	11004	15708	206	0	5	2	3	9	1	365	9	54	3	25	6	20	63	
1263	Visitor	1	1	545	8	0	8	0	0	0	0	0	0	0	0	0	2	672	41	0	0	0	0	0	65	
