Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
1311	Student	3	1	10737	17	35	8	0	0	34512	0	0	10	1	1	4	1	384	21	32	1	16	2	13	0	
1313	Faculty	2	1	9005	17	44	8	0	0	35020	0	0	10	1	0	5	1	384	23	32	1	18	3	10	0	
1314	Faculty	2	1	8568	18	7	8	0	0	36443	0	0	10	1	2	3	3	384	13	33	4	16	3	10	0	
1315	Student	3	1	7451	18	21	8	0	0	37248	0	0	10	1	1	4	4	384	10	36	4	17	3	12	0	
1316	Staff	5	1	12089	18	11	8	0	0	36658	0	0	6	2	1	11	2	365	14	34	4	17	3	10	0	
1321	Student	3	1	10092	18	30	8	0	0	37808	0	0	4	2	4	9	3	386	6	37	2	20	2	13	0	
1322	Faculty	2	1	6139	18	17	19	59	6139	37007	179	0	6	2	1	11	1	365	12	35	3	17	3	12	0	
1323	Visitor	1	1	9076	18	6	8	0	0	36371	0	0	3	2	4	9	1	386	14	31	3	15	3	10	0	
1326	Faculty	2	1	5905	18	36	8	0	0	38185	0	0	4	2	4	9	1	386	3	40	2	21	4	13	0	
1327	Student	3	1	5003	18	33	19	56	5003	37982	94	0	5	2	3	9	2	365	4	38	2	20	3	13	0	
1328	Staff	5	1	11802	18	28	8	0	0	37665	0	0	7	1	0	3	1	354	8	37	2	20	2	13	0	
1329	Faculty	2	1	10693	18	56	8	0	0	39357	0	0	6	2	3	9	3	365	3	44	4	22	4	14	0	
1331	Staff	5	1	13936	18	52	8	0	0	39090	0	0	5	2	3	9	1	365	3	45	4	23	4	14	0	
1334	Staff	5	1	9684	19	4	8	0	0	39848	0	0	6	2	3	9	1	365	3	47	4	24	5	14	0	
1335	Student	3	1	10958	18	56	8	0	0	39335	0	0	7	1	0	3	1	354	4	44	4	22	4	14	0	
1336	Student	3	1	5461	18	57	8	0	0	39449	0	0	8	1	0	3	1	354	4	45	4	23	4	14	0	
1338	Staff	5	1	13619	19	10	8	0	0	40185	0	0	11	3	2	2	1	654	2	49	3	27	4	15	0	
1340	Student	3	1	8878	19	7	8	0	0	40012	0	0	9	1	2	3	1	384	3	49	3	27	5	14	0	
1341	Faculty	2	1	8998	19	10	8	0	0	40211	0	0	9	1	2	3	1	384	2	50	3	28	4	15	0	
