Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
1271	Student	3	0	7810	17	38	19	48	7810	34664	146	0	8	1	0	3	1	354	17	44	3	18	3	20	0	
1275	Staff	5	0	14141	17	40	8	0	0	34822	0	0	9	1	1	4	1	384	12	40	1	16	3	20	0	
1278	Student	3	0	11920	17	39	8	0	0	34746	0	0	5	2	4	8	1	365	13	42	2	17	3	20	0	
1282	Staff	5	0	12556	18	11	8	0	0	36657	0	0	4	2	1	12	2	386	18	34	1	10	3	20	0	
1283	Student	3	0	13511	17	52	8	0	0	35543	0	0	12	3	2	2	1	654	16	40	1	17	2	20	0	
1284	Student	3	0	13800	18	32	8	0	0	37894	0	0	12	3	1	3	4	654	12	34	3	12	1	18	0	
1289	Staff	5	0	12734	18	18	8	0	0	37106	0	0	1	4	8	3	2	672	16	32	2	10	3	17	0	
1292	Faculty	2	0	6424	17	57	19	44	6424	35813	187	0	10	1	0	5	1	384	17	42	1	19	2	20	0	
1295	Visitor	1	0	6199	18	15	19	58	6199	36898	258	0	0	4	9	2	1	672	18	31	1	10	3	17	0	
1296	Staff	5	0	10776	18	36	8	0	0	38139	0	0	4	2	2	11	2	386	13	36	3	14	1	18	0	
1297	Faculty	2	0	5811	18	15	19	52	5811	36906	170	0	3	2	2	11	1	386	17	31	1	10	3	17	0	
1303	Student	3	0	12109	19	7	8	0	0	40019	0	0	9	1	0	5	4	384	9	41	2	22	0	17	0	
1304	Staff	5	0	13636	18	42	8	0	0	38515	0	0	5	2	3	9	4	365	11	36	3	16	0	17	0	
1305	Student	3	0	10546	19	2	8	0	0	39707	0	0	5	2	4	8	2	365	12	44	4	23	0	17	0	
1307	Faculty	2	0	9400	18	22	8	0	0	37336	0	0	6	2	1	11	1	365	15	31	2	10	2	17	0	
1308	Student	3	0	5608	18	42	8	0	0	38492	0	0	6	2	3	9	3	365	12	36	3	16	0	17	0	
1311	Staff	5	0	6976	18	30	8	0	0	37800	0	0	4	2	2	11	1	386	12	33	2	12	1	18	0	
1313	Student	3	0	10715	19	28	8	0	0	41258	0	0	6	2	3	9	6	365	3	48	4	25	3	16	0	
1314	Student	3	0	4555	19	18	8	0	0	40683	0	0	5	2	2	10	4	365	4	43	2	23	2	16	0	
1315	Visitor	1	0	8841	19	7	8	0	0	39993	0	0	5	2	2	10	2	365	10	40	2	21	0	17	0	
1316	Student	3	0	3333	19	6	8	0	0	39955	0	0	6	2	3	9	3	365	11	40	2	21	0	17	0	
1317	Student	3	0	9988	19	18	8	0	0	40705	0	0	0	4	7	4	3	672	3	43	2	23	2	16	0	
1319	Visitor	1	0	4489	18	58	8	0	0	39451	0	0	6	2	3	9	2	365	12	41	3	21	0	17	0	
1320	Visitor	1	0	9434	19	48	8	0	0	42472	0	0	6	2	4	8	5	365	4	53	5	28	3	17	0	
1322	Student	3	0	10999	19	13	8	0	0	40375	0	0	9	1	0	5	2	384	6	41	1	22	2	16	0	
1323	Student	3	0	9840	19	12	8	0	0	40318	0	0	5	2	2	10	3	365	7	41	1	22	1	17	0	
1324	Student	3	0	14120	19	40	8	0	0	41975	0	0	10	1	1	4	3	384	5	51	3	28	3	17	0	
1325	Faculty	2	0	3862	19	17	8	0	0	40595	0	0	6	2	3	9	1	365	5	42	1	23	2	16	0	
1326	Faculty	2	0	5703	19	14	8	0	0	40421	0	0	10	1	0	5	1	384	5	41	1	22	2	16	0	
1329	Student	3	0	1375	19	55	8	0	0	42892	0	0	8	1	1	2	4	354	4	54	4	29	4	17	0	
1331	Visitor	1	0	10458	19	58	8	0	0	43072	0	0	5	2	3	9	3	365	6	52	4	27	4	17	0	
1333	Student	3	0	5399	8	0	8	0	0	0	0	0	0	0	0	0	2	672	0	0	0	0	0	0	0	
1334	Student	3	0	11097	19	51	8	0	0	42643	0	0	10	1	1	4	2	384	4	56	6	29	4	17	0	
1335	Staff	5	0	3577	19	45	8	0	0	42302	0	0	5	2	4	8	1	365	4	51	4	27	3	17	0	
1337	Visitor	1	0	5828	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
1338	Student	3	0	3320	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
1339	Staff	5	0	4263	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
1340	Staff	5	0	4009	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
1341	Student	3	0	580	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
1342	Student	3	0	6726	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
1343	Staff	5	0	10500	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
935	Student	3	0	1047	8	33	8	51	1047	2003	20	0	6	2	9	3	1	365	11	89	12	47	8	22	0	
947	Faculty	2	0	1618	8	39	9	6	1618	2344	47	0	7	1	1	2	1	354	12	84	9	45	8	22	0	
940	Student	3	0	1533	8	28	8	54	1533	1688	29	0	5	2	10	2	1	365	9	91	13	48	8	22	0	
953	Visitor	1	0	936	8	44	8	60	936	2662	39	0	5	2	6	6	1	365	15	79	7	42	8	22	0	
958	Staff	5	0	1281	8	53	9	14	1281	3169	16	0	10	1	0	5	1	384	14	71	1	40	8	22	0	
936	Visitor	1	0	3665	8	26	9	27	3665	1562	153	0	6	2	10	2	1	365	8	93	14	49	8	22	0	
949	Faculty	2	0	3633	8	42	9	43	3633	2525	106	0	10	1	3	2	1	384	14	81	8	43	8	22	0	
963	Faculty	2	0	2029	9	17	9	50	2029	4601	59	0	6	2	5	7	2	365	21	70	3	37	8	22	0	
938	Student	3	0	4918	8	29	9	51	4918	1754	92	0	8	1	1	2	1	354	9	91	13	48	8	22	0	
974	Staff	5	0	1827	9	35	10	5	1827	5687	23	0	6	2	1	11	2	365	27	61	2	29	8	22	0	
932	Visitor	1	0	6393	8	21	10	7	6393	1234	266	0	6	2	11	1	1	365	6	97	16	51	8	22	0	
968	Staff	5	0	3642	8	59	9	60	3642	3546	46	0	5	2	3	9	1	365	14	70	1	39	8	22	0	
951	Student	3	0	5019	8	51	10	14	5019	3036	94	0	6	2	7	5	1	365	15	74	3	41	8	22	0	
1000	Student	3	0	1072	9	47	10	5	1072	6408	20	0	3	2	7	6	1	386	27	54	2	22	8	22	0	
943	Student	3	0	5501	8	37	10	9	5501	2239	103	0	8	1	0	3	1	354	12	85	10	45	8	22	0	
1015	Faculty	2	0	220	10	2	10	6	220	7329	6	0	6	2	1	11	1	365	28	43	0	15	6	22	0	
969	Faculty	2	0	3259	9	24	10	18	3259	5039	95	0	6	2	0	12	2	365	26	64	2	32	8	22	0	
994	Student	3	0	1014	9	34	9	51	1014	5668	19	0	4	2	11	2	1	386	28	61	2	29	8	22	0	
973	Student	3	0	3069	9	31	10	23	3069	5486	58	0	6	2	1	11	2	365	27	62	2	30	8	22	0	
1009	Visitor	1	0	156	10	15	10	17	156	8071	7	0	3	2	3	10	1	386	18	40	1	13	6	20	0	
997	Staff	5	0	1650	9	42	10	9	1650	6097	21	0	3	2	8	5	1	386	29	57	2	25	8	22	0	
987	Faculty	2	0	2611	9	29	10	13	2611	5370	76	0	4	2	12	1	1	386	27	63	2	31	8	22	0	
966	Student	3	0	443	10	9	10	16	443	7714	8	0	4	2	4	9	6	386	21	42	0	16	6	20	0	
934	Faculty	2	0	6982	8	26	10	22	6982	1530	204	0	8	1	2	1	1	354	8	94	15	49	8	22	0	
959	Visitor	1	0	5216	8	56	10	23	5216	3361	217	0	10	1	0	5	1	384	12	70	1	39	8	22	0	
944	Visitor	1	0	5775	8	42	10	18	5775	2515	241	0	6	2	7	5	1	365	15	82	9	43	8	22	0	
980	Faculty	2	0	3990	9	24	10	31	3990	5048	116	0	10	1	0	5	1	384	26	64	2	32	8	22	0	
990	Faculty	2	0	4090	9	27	10	35	4090	5213	119	0	3	2	12	1	1	386	27	63	2	31	8	22	0	
1002	Visitor	1	0	1574	9	50	10	16	1574	6587	66	0	4	2	8	5	1	386	27	50	2	19	7	22	0	
1007	Staff	5	0	1081	10	3	10	21	1081	7365	14	0	4	2	6	7	1	386	28	42	0	14	6	22	0	
962	Faculty	2	0	5676	9	1	10	36	5676	3680	166	0	9	1	0	5	1	384	15	71	1	40	8	22	0	
931	Student	3	0	9042	8	19	10	50	9042	1143	170	0	5	2	11	1	1	365	7	97	16	51	8	22	0	
978	Student	3	0	980	10	36	10	52	980	9334	18	0	4	2	3	10	7	386	11	38	2	10	6	20	0	
955	Visitor	1	0	6935	8	44	10	39	6935	2628	289	0	9	1	4	1	1	384	15	81	8	43	8	22	0	
1014	Visitor	1	0	3182	10	4	10	57	3182	7456	133	0	1	4	10	1	1	672	24	41	0	14	6	21	0	
1003	Student	3	0	2973	10	8	10	58	2973	7686	56	0	0	4	10	1	2	672	22	42	0	16	6	20	0	
985	Student	3	0	3996	9	38	10	44	3996	5862	75	0	6	2	1	11	1	365	29	59	2	27	8	22	0	
950	Faculty	2	0	6961	8	49	10	45	6961	2920	203	0	5	2	5	7	1	365	17	75	4	41	8	22	0	
1016	Staff	5	0	2637	10	15	10	59	2637	8094	33	0	6	2	1	11	2	365	17	39	1	12	6	20	0	
961	Student	3	0	6617	8	58	10	49	6617	3496	124	0	9	1	0	5	1	384	14	70	1	39	8	22	0	
982	Student	3	0	4772	9	44	11	4	4772	6267	89	0	6	2	1	11	1	365	27	55	2	23	8	22	0	
967	Faculty	2	0	6808	9	11	11	4	6808	4233	199	0	5	2	3	9	1	365	21	72	2	40	8	22	0	
986	Faculty	2	0	4630	9	41	10	58	4630	6048	135	0	6	2	1	11	1	365	30	58	2	26	8	22	0	
993	Student	3	0	3849	9	60	11	4	3849	7186	72	0	8	1	0	3	3	354	28	43	0	14	7	22	0	
976	Faculty	2	0	7113	9	14	11	13	7113	4458	207	0	5	2	3	9	1	365	20	70	2	38	8	22	0	
989	Staff	5	0	4027	10	11	11	18	4027	7867	50	0	4	2	2	11	3	386	20	41	1	14	6	20	0	
992	Faculty	2	0	4833	9	48	11	8	4833	6464	141	0	10	1	0	5	1	384	27	52	2	21	7	22	0	
972	Staff	5	0	4705	10	6	11	24	4705	7560	59	0	3	2	2	11	4	386	22	41	0	14	6	21	0	
1004	Student	3	0	5387	9	55	11	25	5387	6885	101	0	3	2	2	11	1	386	27	48	3	16	7	22	0	
1034	Staff	5	0	2091	10	41	11	16	2091	9682	26	0	6	2	0	12	1	365	8	38	4	10	5	19	0	
1024	Visitor	1	0	4063	10	22	11	30	4063	8542	169	0	4	2	4	9	2	386	18	42	1	15	6	20	0	
1001	Staff	5	0	4928	10	3	11	25	4928	7384	62	0	3	2	1	12	1	386	26	42	0	14	6	22	0	
939	Visitor	1	0	10593	8	29	11	25	10593	1713	441	0	7	1	2	1	1	354	9	91	13	48	8	22	0	
970	Faculty	2	0	2723	10	40	11	25	2723	9574	79	0	10	1	0	5	7	384	9	38	3	10	5	20	0	
1022	Faculty	2	0	4669	10	13	11	31	4669	7971	136	0	5	2	2	10	1	365	19	40	1	13	6	20	0	
942	Visitor	1	0	10757	8	36	11	35	10757	2151	448	0	5	2	9	3	1	365	12	87	11	46	8	22	0	
1040	Student	3	0	3364	10	48	11	44	3364	10072	63	0	4	2	2	11	1	386	5	39	4	12	4	19	0	
1031	Staff	5	0	4269	10	26	11	37	4269	8756	53	0	6	2	1	11	1	365	18	44	3	15	6	20	0	
1011	Staff	5	0	4432	10	8	11	22	4432	7672	55	0	6	2	2	10	1	365	22	42	0	16	6	20	0	
977	Faculty	2	0	6936	9	50	11	46	6936	6623	202	0	3	2	4	9	3	386	27	50	2	19	7	22	0	
946	Student	3	0	10365	8	49	11	42	10365	2957	194	0	10	1	0	5	2	384	16	75	4	41	8	22	0	
981	Student	3	0	6130	9	60	11	42	6130	7174	115	0	3	2	1	12	3	386	29	42	0	13	7	22	0	
1028	Visitor	1	0	5217	10	30	11	57	5217	8986	217	0	5	2	2	10	1	365	17	42	3	13	6	20	0	
1053	Staff	5	0	721	11	34	11	46	721	12865	9	0	10	1	0	5	2	384	10	45	2	19	3	21	0	
957	Staff	5	0	9481	9	6	11	44	9481	3973	119	0	5	2	4	8	1	365	18	72	1	41	8	22	0	
979	Staff	5	0	4250	10	35	11	46	4250	9304	53	0	6	2	0	12	5	365	13	39	3	10	6	20	0	
1041	Faculty	2	0	3646	10	53	11	54	3646	10397	106	0	9	1	1	4	1	384	4	39	3	14	3	19	0	
988	Student	3	0	7038	9	55	11	52	7038	6877	132	0	4	2	6	7	2	386	28	48	3	16	7	22	0	
948	Staff	5	0	11939	8	39	11	57	11939	2311	654	474	10	1	3	2	1	384	12	84	9	45	8	22	0	
960	Staff	5	0	11314	8	52	12	0	11314	3106	386	214	9	1	1	4	1	384	15	72	2	40	8	22	0	
964	Student	3	0	8459	9	49	12	10	8459	6550	159	0	12	3	3	1	3	654	27	51	2	20	7	22	0	
